Date1,L_ETR,L_ETR/L_ETL,L_ETR_Z,L_ETL_Z,L_ETR - min,L_ETR - SMA,Date2,L_momentum_signal,LS_momentum_signal,LS_momentum_Z_signal
10/5/2011 0:00,0.746192116,1.467440609,-3.184486922,2.331946853,,,11/29/2011,,,
10/6/2011 0:00,0.754574347,1.502089914,-3.052136565,2.269689998,,,11/30/2011,,,
10/7/2011 0:00,0.762340369,1.555006196,-2.930404056,2.154095125,,,12/1/2011,,,
10/10/2011 0:00,0.77057482,1.630217212,-2.803893974,1.989937335,,,12/2/2011,,,
10/11/2011 0:00,0.782327621,1.732461265,-2.630243521,1.794771148,,,12/5/2011,,,
10/12/2011 0:00,0.792432638,1.820782332,-2.481379685,1.643639363,,,12/6/2011,,,
10/13/2011 0:00,0.794391879,1.868836713,-2.446630216,1.549332569,,,12/7/2011,,,
10/14/2011 0:00,0.800554478,1.943248463,-2.354244364,1.428618704,,,12/8/2011,,,
10/17/2011 0:00,0.802211951,1.966127471,-2.324769443,1.391041953,,,12/9/2011,,,
10/18/2011 0:00,0.798312306,1.973257239,-2.371944793,1.358109602,,,12/12/2011,,,
10/19/2011 0:00,0.787466161,1.923328197,-2.513858423,1.400352821,,,12/13/2011,,,
10/20/2011 0:00,0.779080638,1.87622032,-2.620537006,1.450998856,,,12/14/2011,,,
10/21/2011 0:00,0.769831621,1.821391007,-2.737656533,1.515986947,,,12/15/2011,,,
10/24/2011 0:00,0.766593338,1.824079999,-2.771634129,1.492219332,,,12/16/2011,,,
10/25/2011 0:00,0.771374926,1.83470264,-2.69657725,1.491705329,,,12/19/2011,,,
10/26/2011 0:00,0.781191925,1.881451604,-2.554367671,1.442556352,,,12/20/2011,,,
10/27/2011 0:00,0.796576839,1.974899612,-2.338500434,1.333911017,,,12/21/2011,,,
10/28/2011 0:00,0.813828261,2.085830497,-2.099328179,1.213655799,,,12/22/2011,,,
10/31/2011 0:00,0.824088196,2.140546986,-1.956134916,1.165727227,,,12/23/2011,,,
11/1/2011 0:00,0.822033478,2.130647743,-1.97977149,1.171969964,,,12/27/2011,,,
11/2/2011 0:00,0.822075928,2.141817217,-1.975035018,1.15284635,,,12/28/2011,,,
11/3/2011 0:00,0.819577504,2.131899744,-2.004466308,1.15722007,,,12/29/2011,,,
11/4/2011 0:00,0.818298238,2.117427343,-2.017335616,1.174271123,,,12/30/2011,,,
11/7/2011 0:00,0.823192018,2.132286255,-1.947391841,1.169497405,,,1/3/2012,,,
11/8/2011 0:00,0.834526446,2.207512349,-1.791618293,1.096148614,,,1/4/2012,,,
11/9/2011 0:00,0.836094042,2.203767537,-1.76742199,1.107298742,,,1/5/2012,,,
11/10/2011 0:00,0.835448462,2.191863228,-1.772953321,1.122134832,,,1/6/2012,,,
11/11/2011 0:00,0.836696127,2.182818312,-1.753157478,1.140402134,,,1/9/2012,,,
11/14/2011 0:00,0.834748767,2.167512237,-1.776120218,1.155548114,,,1/10/2012,,,
11/15/2011 0:00,0.832988484,2.157255107,-1.796463468,1.163528594,,,1/11/2012,,,
11/16/2011 0:00,0.840089092,2.214651729,-1.698616372,1.101220627,,,1/12/2012,,,
11/17/2011 0:00,0.839696434,2.213550668,-1.701048188,1.100288469,,,1/13/2012,,,
11/18/2011 0:00,0.834362371,2.199709648,-1.769216644,1.098915947,,,1/17/2012,,,
11/21/2011 0:00,0.827179372,2.165335822,-1.861578964,1.12219419,,,1/18/2012,,,
11/22/2011 0:00,0.818634513,2.137791668,-1.97144388,1.129433749,,,1/19/2012,,,
11/23/2011 0:00,0.804718071,2.07157903,-2.151667301,1.177962348,,,1/20/2012,,,
11/24/2011 0:00,0.804718071,2.07157903,-2.146558739,1.176774265,,,1/23/2012,,,
11/25/2011 0:00,0.797239175,2.037560808,-2.240154402,1.200872897,,,1/24/2012,,,
11/28/2011 0:00,0.794184936,2.026635382,-2.274690711,1.20504424,,,1/25/2012,,,
11/29/2011 0:00,0.799618287,2.072070105,-2.197367802,1.150192601,,,1/26/2012,,,
11/30/2011 0:00,0.807373463,2.12208865,-2.090162792,1.100210919,,,1/27/2012,,,
12/1/2011 0:00,0.822234911,2.220535823,-1.890445143,1.007819634,,,1/30/2012,,,
12/2/2011 0:00,0.841867395,2.366839572,-1.629205999,0.875879233,,,1/31/2012,,,
12/5/2011 0:00,0.857922079,2.477016223,-1.415983603,0.791310538,,,2/1/2012,,,
12/6/2011 0:00,0.869309236,2.572319296,-1.264702359,0.715221906,,,2/2/2012,,,
12/7/2011 0:00,0.880606141,2.64821853,-1.114978753,0.666038376,,,2/3/2012,,,
12/8/2011 0:00,0.881856765,2.652721712,-1.097506086,0.664798807,,,2/6/2012,,,
12/9/2011 0:00,0.880983929,2.661797637,-1.107955818,0.651251072,,,2/7/2012,,,
12/12/2011 0:00,0.876370192,2.643331326,-1.167501407,0.655962794,,,2/8/2012,,,
12/13/2011 0:00,0.868601191,2.590230446,-1.268314895,0.689746391,,,2/9/2012,,,
12/14/2011 0:00,0.850741213,2.452552769,-1.501153397,0.793211596,,,2/10/2012,,,
12/15/2011 0:00,0.838393418,2.367703923,-1.660846258,0.857617945,,,2/13/2012,,,
12/16/2011 0:00,0.825986935,2.283492408,-1.820517189,0.925628308,,,2/14/2012,,,
12/19/2011 0:00,0.819625407,2.240147815,-1.900330138,0.962344052,,,2/15/2012,,,
12/20/2011 0:00,0.817867406,2.244759491,-1.919616711,0.947759435,,,2/16/2012,,,
12/21/2011 0:00,0.82594257,2.341891191,-1.810655636,0.842023744,,,2/17/2012,,,
12/22/2011 0:00,0.838166559,2.47099102,-1.648205647,0.720048518,,,2/21/2012,,,
12/23/2011 0:00,0.850087098,2.578013151,-1.490391108,0.634398755,,,2/22/2012,,,
12/26/2011 0:00,0.850087098,2.578013151,-1.488400726,0.634029723,,,2/23/2012,,,
12/27/2011 0:00,0.859236858,2.678206106,-1.367293464,0.553261132,,,2/24/2012,,,
12/28/2011 0:00,0.857988361,2.664782525,-1.381921255,0.563309918,,,2/27/2012,,,
12/29/2011 0:00,0.860385783,2.662871067,-1.349061177,0.573207792,,,2/28/2012,,,
12/30/2011 0:00,0.867429095,2.663950506,-1.255848268,0.595564724,,,2/29/2012,,,
1/2/2012 0:00,0.867429095,2.663950506,-1.254511648,0.595231467,,,3/1/2012,,,
1/3/2012 0:00,0.879255041,2.697297933,-1.099325392,0.598136269,,,3/2/2012,,,
1/4/2012 0:00,0.891135106,2.732923996,-0.943713989,0.598682847,,,3/5/2012,,,
1/5/2012 0:00,0.90929909,2.832885249,-0.706471657,0.552341174,,,3/6/2012,,,
1/6/2012 0:00,0.917559598,2.890056599,-0.598421534,0.520501098,,,3/7/2012,,,
1/9/2012 0:00,0.914948808,2.906628882,-0.632110425,0.495751527,,,3/8/2012,,,
1/10/2012 0:00,0.910883947,2.922413413,-0.684728673,0.467551748,,,3/9/2012,,,
1/11/2012 0:00,0.909503001,2.941025015,-0.702317926,0.44523256,,,3/12/2012,,,
1/12/2012 0:00,0.907994294,2.956022183,-0.721558881,0.426201774,,,3/13/2012,,,
1/13/2012 0:00,0.907955461,2.969058631,-0.721615411,0.413670769,,,3/14/2012,,,
1/16/2012 0:00,0.907955461,2.969058631,-0.721165833,0.413472316,,,3/15/2012,,,
1/17/2012 0:00,0.916554998,3.022990611,-0.608516506,0.389626808,,,3/16/2012,,,
1/18/2012 0:00,0.926009346,3.088332555,-0.484768287,0.359059682,,,3/19/2012,,,
1/19/2012 0:00,0.933107334,3.158921338,-0.391832613,0.318531875,,,3/20/2012,,,
1/20/2012 0:00,0.94582548,3.26433141,-0.225487618,0.267227646,,,3/21/2012,,,
1/23/2012 0:00,0.964476876,3.396337828,0.01840559,0.214771357,,,3/22/2012,,,
1/24/2012 0:00,0.976242567,3.493321658,0.172253813,0.173699571,,,3/23/2012,,,
1/25/2012 0:00,0.987193261,3.562662426,0.315427907,0.152152177,,,3/26/2012,,,
1/26/2012 0:00,1.000180824,3.637441729,0.485218809,0.132779804,,,3/27/2012,,,
1/27/2012 0:00,1.006347588,3.679341216,0.565676244,0.119502943,,,3/28/2012,,,
1/30/2012 0:00,1.007791701,3.693430363,0.58427519,0.11352405,,,3/29/2012,,,
1/31/2012 0:00,1.012929108,3.719040353,0.651215616,0.108952711,,,3/30/2012,,,
2/1/2012 0:00,1.010591083,3.708759761,0.620223748,0.110041259,,,4/2/2012,,,
2/2/2012 0:00,1.006261059,3.675581474,0.563157485,0.121659362,,,4/3/2012,,,
2/3/2012 0:00,1.003532108,3.669676998,0.527098823,0.118849393,,,4/4/2012,,,
2/6/2012 0:00,1.002489296,3.678596409,0.51315753,0.110179676,,,4/5/2012,,,
2/7/2012 0:00,1.008258129,3.736994709,0.588530287,0.08539719,,,4/9/2012,,,
2/8/2012 0:00,1.008258129,3.736994709,0.588210133,0.085362441,,,4/10/2012,,,
2/9/2012 0:00,1.017762111,3.826823472,0.712544667,0.050222627,,,4/11/2012,,,
2/10/2012 0:00,1.0261576,3.909762748,0.822226358,0.01832361,,,4/12/2012,,,
2/13/2012 0:00,1.039397817,4.011984469,0.995301984,-0.012595247,,,4/13/2012,,,
2/14/2012 0:00,1.052029328,4.106872303,1.160086181,-0.039159216,,,4/16/2012,,,
2/15/2012 0:00,1.054406544,4.123911811,1.190140785,-0.043545741,,,4/17/2012,,,
2/16/2012 0:00,1.057589169,4.13595809,1.230676551,-0.043301493,,,4/18/2012,,,
2/17/2012 0:00,1.071336611,4.244664569,1.409425241,-0.073539823,,,4/19/2012,,,
2/20/2012 0:00,1.071336611,4.244664569,1.407736025,-0.073510147,,,4/20/2012,,,
2/21/2012 0:00,1.080506827,4.287389188,1.525962538,-0.076922923,,,4/23/2012,,,
2/22/2012 0:00,1.088088505,4.332392948,1.622973901,-0.084835016,,,4/24/2012,,,
2/23/2012 0:00,1.097871681,4.410999249,1.748280177,-0.105471726,,,4/25/2012,,,
2/24/2012 0:00,1.106045524,4.483776106,1.851971343,-0.125733514,,,4/26/2012,,,
2/27/2012 0:00,1.102484217,4.448379058,1.802331752,-0.115032644,,,4/27/2012,,,
2/28/2012 0:00,1.097747119,4.424431275,1.737645984,-0.11250389,,,4/30/2012,,,
2/29/2012 0:00,1.083126868,4.299990645,1.544704952,-0.077794001,,,5/1/2012,,,
3/1/2012 0:00,1.071673778,4.223547219,1.393644108,-0.060815886,,,5/2/2012,,,
3/2/2012 0:00,1.062042197,4.163295607,1.266716532,-0.048322522,,,5/3/2012,,,
3/5/2012 0:00,1.051584775,4.093057386,1.129344302,-0.031569583,,,5/4/2012,,,
3/6/2012 0:00,1.033397719,3.96182988,0.891604542,0.004441271,,,5/7/2012,,,
3/7/2012 0:00,1.027348225,3.965824251,0.812195107,-0.01199052,,,5/8/2012,,,
3/8/2012 0:00,1.021124811,3.948321879,0.730598076,-0.01591889,,,5/9/2012,,,
3/9/2012 0:00,1.016457377,3.936055482,0.669339799,-0.019405473,,,5/10/2012,,,
3/12/2012 0:00,1.011436043,3.935156923,0.60350982,-0.030593913,,,5/11/2012,,,
3/13/2012 0:00,1.013285068,4.009525792,0.627289615,-0.070211542,,,5/14/2012,,,
3/14/2012 0:00,1.013767518,4.016816974,0.633234593,-0.073301156,,,5/15/2012,,,
3/15/2012 0:00,1.00972974,4.037520431,0.580216278,-0.094402294,,,5/16/2012,,,
3/16/2012 0:00,1.007640606,4.067173484,0.55265103,-0.115897331,,,5/17/2012,,,
3/19/2012 0:00,1.007805133,4.144677533,0.554513338,-0.158187495,,,5/18/2012,,,
3/20/2012 0:00,1.00641354,4.159653614,0.536059391,-0.169280568,,,5/21/2012,,,
3/21/2012 0:00,1.00142503,4.214083555,0.47063872,-0.208957434,,,5/22/2012,,,
3/22/2012 0:00,0.995884091,4.205131569,0.39802129,-0.216362247,,,5/23/2012,,,
3/23/2012 0:00,0.992843172,4.21775268,0.358095557,-0.229470313,,,5/24/2012,,,
3/26/2012 0:00,0.995363522,4.232392471,0.390888444,-0.23139524,,,5/25/2012,,,
3/27/2012 0:00,1.002511681,4.34022641,0.484194155,-0.270062169,,,5/29/2012,,,
3/28/2012 0:00,1.012849527,4.421006834,0.619179271,-0.287341255,,,5/30/2012,,,
3/29/2012 0:00,1.020400275,4.499455809,0.717614939,-0.308631189,,,5/31/2012,,,
3/30/2012 0:00,1.019259015,4.518173701,0.702257642,-0.319522589,,,6/1/2012,,,
4/2/2012 0:00,1.019580743,4.569926299,0.706056537,-0.342366109,,,6/4/2012,,,
4/3/2012 0:00,1.011188979,4.513753585,0.595801124,-0.333727254,,,6/5/2012,,,
4/4/2012 0:00,0.999404846,4.425481306,0.441173931,-0.316866816,,,6/6/2012,,,
4/5/2012 0:00,0.996087201,4.409930625,0.397505238,-0.316322752,,,6/7/2012,,,
4/6/2012 0:00,0.996087201,4.409930625,0.39732537,-0.316186787,,,6/8/2012,,,
4/9/2012 0:00,0.991045617,4.324326805,0.33105186,-0.285418706,,,6/11/2012,,,
4/10/2012 0:00,0.977257502,4.139391095,0.150071498,-0.221255558,,,6/12/2012,,,
4/11/2012 0:00,0.971150126,4.053614793,0.069875686,-0.188806215,,,6/13/2012,,,
4/12/2012 0:00,0.979930732,4.106837228,0.185104445,-0.19769936,,,6/14/2012,,,
4/13/2012 0:00,0.976217276,4.037388339,0.136268428,-0.168061145,,,6/15/2012,,,
4/16/2012 0:00,0.975716653,4.027544091,0.129638177,-0.163660607,,,6/18/2012,,,
4/17/2012 0:00,0.979461844,4.098101993,0.178802994,-0.193849593,,,6/19/2012,,,
4/18/2012 0:00,0.983772983,4.171897578,0.235404676,-0.22345248,,,6/20/2012,,,
4/19/2012 0:00,0.976505899,4.158648375,0.139740769,-0.232621233,,,6/21/2012,,,
4/20/2012 0:00,0.979295661,4.270302052,0.176387422,-0.283540036,,,6/22/2012,,,
4/23/2012 0:00,0.979024012,4.351325662,0.172741857,-0.323721122,,,6/25/2012,,,
4/24/2012 0:00,0.978011206,4.430500897,0.159338592,-0.363120743,,,6/26/2012,,,
4/25/2012 0:00,0.977816325,4.49392165,0.156708658,-0.392360353,,,6/27/2012,,,
4/26/2012 0:00,0.982755184,4.612979673,0.221719179,-0.434500854,,,6/28/2012,,,
4/27/2012 0:00,0.984674667,4.672943401,0.246928513,-0.455934863,,,6/29/2012,,,
4/30/2012 0:00,0.988368445,4.755119108,0.295528778,-0.482408315,,,7/2/2012,,,
5/1/2012 0:00,0.994404823,4.836855623,0.375017201,-0.5032789,,,7/3/2012,,,
5/2/2012 0:00,0.994484587,4.863705456,0.375904684,-0.513461115,,,7/5/2012,,,
5/3/2012 0:00,0.98486627,4.763276698,0.248799493,-0.49184471,,,7/6/2012,,,
5/4/2012 0:00,0.976758413,4.639917272,0.141646326,-0.456639604,,,7/9/2012,,,
5/7/2012 0:00,0.969819398,4.528037428,0.049934255,-0.422198801,,,7/10/2012,,,
5/8/2012 0:00,0.952705816,4.304101099,-0.176223316,-0.355116003,,,7/11/2012,,,
5/9/2012 0:00,0.93933032,4.117375478,-0.352949823,-0.29157087,,,7/12/2012,,,
5/10/2012 0:00,0.935486462,4.04596506,-0.403618366,-0.262714716,,,7/13/2012,,,
5/11/2012 0:00,0.928786155,3.976306375,-0.492047833,-0.240505474,,,7/16/2012,,,
5/14/2012 0:00,0.922091082,3.889967292,-0.580370848,-0.208036879,,,7/17/2012,,,
5/15/2012 0:00,0.91603358,3.792609353,-0.660209207,-0.165990077,,,7/18/2012,,,
5/16/2012 0:00,0.902825615,3.624870742,-0.834578679,-0.095459217,,,7/19/2012,,,
5/17/2012 0:00,0.893397703,3.439631465,-0.958741816,0.004448092,,,7/20/2012,,,
5/18/2012 0:00,0.893811212,3.309236716,-0.952570223,0.101426636,,,7/23/2012,,,
5/21/2012 0:00,0.898254139,3.285791398,-0.89310897,0.132099052,,,7/24/2012,,,
5/22/2012 0:00,0.906778093,3.34201586,-0.779719456,0.112855608,,,7/25/2012,,,
5/23/2012 0:00,0.910737277,3.382310059,-0.726843399,0.093488564,,,7/26/2012,,,
5/24/2012 0:00,0.907467883,3.392981066,-0.76969801,0.076478788,,,7/27/2012,,,
5/25/2012 0:00,0.899670863,3.421337475,-0.872444677,0.034283851,,,7/30/2012,,,
5/28/2012 0:00,0.899670863,3.421337475,-0.871860654,0.034270808,,,7/31/2012,,,
5/29/2012 0:00,0.890097953,3.356994715,-0.997993305,0.0547994,,,8/1/2012,,,
5/30/2012 0:00,0.8792232,3.228127089,-1.141141162,0.122536089,,,8/2/2012,,,
5/31/2012 0:00,0.878446066,3.172523319,-1.150425527,0.165028008,,,8/3/2012,,,
6/1/2012 0:00,0.876796878,3.063669638,-1.171225999,0.252349542,,,8/6/2012,,,
6/4/2012 0:00,0.876412595,2.96782188,-1.175256173,0.33790713,,,8/7/2012,,,
6/5/2012 0:00,0.878725554,2.922653207,-1.143613229,0.388115066,,,8/8/2012,,,
6/6/2012 0:00,0.884612679,2.938423583,-1.064768162,0.391612919,,,8/9/2012,,,
6/7/2012 0:00,0.893668089,2.969177619,-0.944144794,0.390798786,,,8/10/2012,,,
6/8/2012 0:00,0.905410378,3.070623563,-0.788117473,0.333035905,,,8/13/2012,,,
6/11/2012 0:00,0.911517018,3.097088143,-0.70681395,0.327738527,,,8/14/2012,,,
6/12/2012 0:00,0.913996046,3.101905993,-0.673595115,0.330823258,,,8/15/2012,,,
6/13/2012 0:00,0.915227014,3.079359419,-0.656925772,0.354775717,,,8/16/2012,,,
6/14/2012 0:00,0.914103315,3.061516964,-0.671455099,0.367489953,,,8/17/2012,,,
6/15/2012 0:00,0.909010663,3.033820715,-0.738550071,0.377204321,,,8/20/2012,,,
6/18/2012 0:00,0.910691699,3.114788392,-0.715849733,0.308684361,,,8/21/2012,,,
6/19/2012 0:00,0.909139906,3.187160765,-0.736006081,0.241332493,,,8/22/2012,,,
6/20/2012 0:00,0.906910825,3.263801345,-0.765121908,0.171576973,,,8/23/2012,,,
6/21/2012 0:00,0.897470434,3.242711439,-0.889781182,0.161087296,,,8/24/2012,,,
6/22/2012 0:00,0.896690881,3.281791557,-0.899514795,0.127654884,,,8/27/2012,,,
6/25/2012 0:00,0.896912288,3.270011004,-0.89597115,0.137546219,,,8/28/2012,,,
6/26/2012 0:00,0.89827063,3.258168246,-0.877362622,0.15085701,,,8/29/2012,,,
6/27/2012 0:00,0.901676473,3.27160366,-0.83163241,0.149937326,,,8/30/2012,,,
6/28/2012 0:00,0.905963952,3.315804141,-0.774257655,0.127360749,,,8/31/2012,,,
6/29/2012 0:00,0.915209283,3.390051045,-0.651171057,0.096496159,,,9/4/2012,,,
7/2/2012 0:00,0.92298017,3.46175251,-0.547717499,0.064779015,,,9/5/2012,,,
7/3/2012 0:00,0.940339432,3.567046319,-0.31701758,0.036312074,,,9/6/2012,,,
7/4/2012 0:00,0.940339432,3.567046319,-0.316887658,0.036298535,,,9/7/2012,,,
7/5/2012 0:00,0.949673861,3.602915191,-0.192747881,0.035966053,,,9/10/2012,,,
7/6/2012 0:00,0.965373895,3.693890819,0.015992676,0.014703987,,,9/11/2012,,,
7/9/2012 0:00,0.967990707,3.689492425,0.050779655,0.024379265,,,9/12/2012,,,
7/10/2012 0:00,0.961225468,3.602100508,-0.039222787,0.066939279,,,9/13/2012,,,
7/11/2012 0:00,0.947782747,3.519450333,-0.218070813,0.090138425,,,9/14/2012,,,
7/12/2012 0:00,0.94135594,3.49894514,-0.303523823,0.087649749,,,9/17/2012,,,
7/13/2012 0:00,0.941940234,3.536814352,-0.295621906,0.061827593,,,9/18/2012,,,
7/16/2012 0:00,0.946346104,3.602879688,-0.236823387,0.027025143,,,9/19/2012,,,
7/17/2012 0:00,0.961244926,3.765445638,-0.038220818,-0.043158554,,,9/20/2012,,,
7/18/2012 0:00,0.976473276,3.910776705,0.164772448,-0.096317306,,,9/21/2012,,,
7/19/2012 0:00,0.992557637,4.053075765,0.379159386,-0.141914828,,,9/24/2012,,,
7/20/2012 0:00,1.003649801,4.152519224,0.526914532,-0.172245061,,,9/25/2012,,,
7/23/2012 0:00,1.006720086,4.15643272,0.567615551,-0.167314892,,,9/26/2012,,,
7/24/2012 0:00,1.001651888,4.087331853,0.499724753,-0.140069557,,,9/27/2012,,,
7/25/2012 0:00,0.996465256,4.014397173,0.430276119,-0.109914626,,,9/28/2012,,,
7/26/2012 0:00,0.989225723,3.944214697,0.333436103,-0.085277326,,,10/1/2012,,,
7/27/2012 0:00,0.986553629,3.928737453,0.297612149,-0.082310812,,,10/2/2012,,,
7/30/2012 0:00,0.989458026,3.957076339,0.336296367,-0.0924298,,,10/3/2012,,,
7/31/2012 0:00,0.995140746,4.023377332,0.412102536,-0.118228016,,,10/4/2012,,,
8/1/2012 0:00,1.001793937,4.092961604,0.500859063,-0.142798483,,,10/5/2012,,,
8/2/2012 0:00,1.005431326,4.136234944,0.549260246,-0.158794206,,,10/8/2012,,,
8/3/2012 0:00,1.010887446,4.202669886,0.621958467,-0.183030235,,,10/9/2012,,,
8/6/2012 0:00,1.017818676,4.307087789,0.714338566,-0.223291852,,,10/10/2012,,,
8/7/2012 0:00,1.025059377,4.414832468,0.810781567,-0.262643177,,,10/11/2012,,,
8/8/2012 0:00,1.032391874,4.556212009,0.908351086,-0.316024074,,,10/12/2012,,,
8/9/2012 0:00,1.043630923,4.729298345,1.058022306,-0.372465868,,,10/15/2012,,,
8/10/2012 0:00,1.043437184,4.766124307,1.054613689,-0.389007035,,,10/16/2012,,,
8/13/2012 0:00,1.040660446,4.787567119,1.016680681,-0.403773105,,,10/17/2012,,,
8/14/2012 0:00,1.037766015,4.817636914,0.977230325,-0.422334742,,,10/18/2012,,,
8/15/2012 0:00,1.043993221,4.869829633,1.059785328,-0.43201244,,,10/19/2012,,,
8/16/2012 0:00,1.048971053,4.8760398,1.125500129,-0.424665074,,,10/22/2012,,,
8/17/2012 0:00,1.056008987,4.876517969,1.218613832,-0.41086123,,,10/23/2012,,,
8/20/2012 0:00,1.063366088,4.887184658,1.315777427,-0.400791687,,,10/24/2012,,,
8/21/2012 0:00,1.071373152,4.885670136,1.42135814,-0.384268747,,,10/25/2012,,,
8/22/2012 0:00,1.068232365,4.798523636,1.377893619,-0.352201735,,,10/26/2012,,,
8/23/2012 0:00,1.066428048,4.715099727,1.352376097,-0.317952774,,,10/29/2012,,,
8/24/2012 0:00,1.067829027,4.686742425,1.369673189,-0.301828876,,,10/30/2012,,,
8/27/2012 0:00,1.069683114,4.637575858,1.392963545,-0.274690113,,,10/31/2012,,,
8/28/2012 0:00,1.068653031,4.586721185,1.377754454,-0.252186817,,,11/1/2012,,,
8/29/2012 0:00,1.062391761,4.53205935,1.292886275,-0.238369864,,,11/2/2012,,,
8/30/2012 0:00,1.051099614,4.471695098,1.14117028,-0.232137884,,,11/5/2012,,,
8/31/2012 0:00,1.045127424,4.444342857,1.060627314,-0.231061034,,,11/6/2012,,,
9/3/2012 0:00,1.045127424,4.444342857,1.059813997,-0.230973209,,,11/7/2012,,,
9/4/2012 0:00,1.037662267,4.374036176,0.959498891,-0.210947142,,,11/8/2012,,,
9/5/2012 0:00,1.032885198,4.3129901,0.895147972,-0.189219255,,,11/9/2012,,,
9/6/2012 0:00,1.030371948,4.260302788,0.861055574,-0.166322353,,,11/12/2012,,,
9/7/2012 0:00,1.038704466,4.273515542,0.971624106,-0.154687999,,,11/13/2012,,,
9/10/2012 0:00,1.038261398,4.227697793,0.965037385,-0.130270912,,,11/14/2012,,,
9/11/2012 0:00,1.036148487,4.218718139,0.93619415,-0.130012383,,,11/15/2012,,,
9/12/2012 0:00,1.034765032,4.194326792,0.91711465,-0.119378142,,,11/16/2012,,,
9/13/2012 0:00,1.044878383,4.247181697,1.051364315,-0.12597752,,,11/19/2012,,,
9/14/2012 0:00,1.043315576,4.257618458,1.029734878,-0.135288288,,,11/20/2012,,,
9/17/2012 0:00,1.045843379,4.264157887,1.062675009,-0.133145249,,,11/21/2012,,,
9/18/2012 0:00,1.050591621,4.272379003,1.125157866,-0.126925199,,,11/23/2012,,,
9/19/2012 0:00,1.048999312,4.263374549,1.103023623,-0.125470651,,,11/26/2012,,,
9/20/2012 0:00,1.039350732,4.218818926,0.973541904,-0.122416206,,,11/27/2012,,,
9/21/2012 0:00,1.034798349,4.192165519,0.912171352,-0.117730162,,,11/28/2012,,,
9/24/2012 0:00,1.028163157,4.180565993,0.823095048,-0.126408107,,,11/29/2012,,,
9/25/2012 0:00,1.021767591,4.204164784,0.737295091,-0.154418117,,,11/30/2012,,,
9/26/2012 0:00,1.02110855,4.260224947,0.728096593,-0.186789738,,,12/3/2012,,,
9/27/2012 0:00,1.024709607,4.337222359,0.77575063,-0.219855851,,,12/4/2012,,,
9/28/2012 0:00,1.025451503,4.387222618,0.785208742,-0.244196809,,,12/5/2012,,,
10/1/2012 0:00,1.02747126,4.470476578,0.811713402,-0.281872405,,,12/6/2012,,,
10/2/2012 0:00,1.025785039,4.497131873,0.788727249,-0.298588167,,,12/7/2012,,,
10/3/2012 0:00,1.025456735,4.526125249,0.783889896,-0.313330016,,,12/10/2012,,,
10/4/2012 0:00,1.025683419,4.546925989,0.786467272,-0.322768496,,,12/11/2012,,,
10/5/2012 0:00,1.026113297,4.581901725,0.791756103,-0.338424103,,,12/12/2012,,,
10/8/2012 0:00,1.025852664,4.583315595,0.78781865,-0.339511672,,,12/13/2012,,,
10/9/2012 0:00,1.027929568,4.590989168,0.815107309,-0.338618288,,,12/14/2012,,,
10/10/2012 0:00,1.026027378,4.574058587,0.789216726,-0.334478582,,,12/17/2012,,,
10/11/2012 0:00,1.019654929,4.530295688,0.703618298,-0.326968231,,,12/18/2012,,,
10/12/2012 0:00,1.011803635,4.456006515,0.59830789,-0.307515706,,,12/19/2012,,,
10/15/2012 0:00,1.006030339,4.423685107,0.520829698,-0.303959248,,,12/20/2012,,,
10/16/2012 0:00,1.000607548,4.403577621,0.448066414,-0.305717242,,,12/21/2012,,,
10/17/2012 0:00,0.999172736,4.454062539,0.428679796,-0.333759103,,,12/24/2012,,,
10/18/2012 0:00,0.996602398,4.493301568,0.394100741,-0.35823275,,,12/26/2012,,,
10/19/2012 0:00,0.993804702,4.519406826,0.356485014,-0.376567659,,,12/27/2012,,,
10/22/2012 0:00,0.991666499,4.526048279,0.327707941,-0.384149987,,,12/28/2012,,,
10/23/2012 0:00,0.98524506,4.490117376,0.241551547,-0.380850563,,,12/31/2012,,,
10/24/2012 0:00,0.975584267,4.394743779,0.111985275,-0.355746163,,,1/2/2013,,,
10/25/2012 0:00,0.968454655,4.353451016,0.016356508,-0.351050171,,,1/3/2013,,,
10/26/2012 0:00,0.965393427,4.348955324,-0.024706723,-0.355527344,,,1/4/2013,,,
10/29/2012 0:00,0.965393427,4.348955324,-0.024698054,-0.355386891,,,1/7/2013,,,
10/30/2012 0:00,0.965393427,4.348955324,-0.024689393,-0.355246605,,,1/8/2013,,,
10/31/2012 0:00,0.963550595,4.360651047,-0.049423003,-0.365029508,,,1/9/2013,,,
11/1/2012 0:00,0.969910899,4.48410887,0.036019154,-0.410373154,,,1/10/2013,,,
11/2/2012 0:00,0.974423244,4.537029861,0.096632531,-0.425112128,,,1/11/2013,,,
11/5/2012 0:00,0.975113189,4.510147367,0.105871423,-0.410955495,,,1/14/2013,,,
11/6/2012 0:00,0.980480029,4.521767639,0.177989486,-0.404627228,,,1/15/2013,,,
11/7/2012 0:00,0.983980076,4.518167703,0.224997377,-0.395214362,,,1/16/2013,,,
11/8/2012 0:00,0.985992779,4.450281703,0.251992225,-0.358198876,,,1/17/2013,,,
11/9/2012 0:00,0.994552308,4.503993906,0.367084706,-0.365303265,,,1/18/2013,,,
11/12/2012 0:00,1.006050225,4.594299076,0.521697671,-0.383114587,,,1/22/2013,,,
