Date,L_ETR,L_ETR/L_ETL,L_ETR_Z,L_ETL_Z,L_ETR - min,L_ETR - SMA,L_momentum_signal,LS_momentum_signal,LS_momentum_Z_signal,returns+1
2009-11-18,0.976637038,3.44813901,0.065334937,0.301291237,0.185841984,0.0409418300433334,1.0,1.0,0.2395098185840955,0.0197
2009-11-19,0.97824898,3.457467118,0.088611133,0.298876558,0.187453926,0.0425158071499999,1.0,1.0,0.2145237298151998,0.0197
2009-11-20,0.984230038,3.490217824,0.175156949,0.291784268,0.1934349839999999,0.0484350422000001,1.0,1.0,0.2209092859822258,0.0197
2009-11-23,0.986011356,3.518797916,0.200834161,0.278560207,0.195216302,0.0501440790166666,1.0,1.0,0.2304859763052148,0.0197
2009-11-24,0.98555228,3.517144359,0.194018812,0.278342218,0.1947572259999999,0.0496094470033331,1.0,1.0,0.2071572924263217,0.0197
2009-11-25,0.980630102,3.485826719,0.122431678,0.286172297,0.189835048,0.0446076589200001,1.0,1.0,0.272747831692599,0.0197
2009-11-26,0.980630102,3.485826719,0.122338066,0.28593904,0.189835048,0.0445145935833332,1.0,1.0,0.272747831692599,0.0197
2009-11-27,0.973968768,3.417707987,0.02542055,0.312401118,0.1831737139999999,0.0377542877533334,1.0,1.0,0.2373639235972093,0.0197
2009-11-30,0.966856871,3.35412781,-0.078050925,0.336107586,0.1760618169999999,0.0305264537566667,1.0,1.0,0.2632758966492493,0.0197
2009-12-01,0.963514835,3.313287861,-0.126642055,0.354419546,0.172719781,0.0270494655533333,1.0,1.0,0.2872341735507445,-0.0728
2009-12-02,0.960589446,3.273472101,-0.169161082,0.373448783,0.1697943919999999,0.0239690208666665,1.0,1.0,0.2718040184973268,-0.0728
2009-12-03,0.955177676,3.226442213,-0.247920277,0.392153368,0.164382622,0.0183815384566666,1.0,1.0,0.2647861883961895,-0.0728
2009-12-04,0.952057872,3.215078901,-0.29323137,0.392371712,0.161262818,0.0150275069800001,1.0,1.0,0.2411717224566419,-0.0728
2009-12-07,0.94789949,3.186367947,-0.353688261,0.402019903,0.1571044359999999,0.0106487587766668,1.0,1.0,0.2427200675599238,-0.0728
2009-12-08,0.94967855,3.179406964,-0.327409094,0.410547749,0.158883496,0.0122048632133333,1.0,1.0,0.2249550193568391,-0.0728
2009-12-09,0.94860709,3.147693163,-0.342798744,0.429766554,0.1578120359999999,0.0108945942033332,1.0,1.0,0.1849116246570637,-0.0728
2009-12-10,0.945570076,3.114005802,-0.3869268,0.446156291,0.1547750219999999,0.0075535159533334,1.0,1.0,0.2028639143092678,-0.0728
2009-12-11,0.942931299,3.086935165,-0.425207536,0.459035403,0.1521362449999999,0.0045843623233332,1.0,1.0,0.2191736922092622,-0.0728
2009-12-14,0.945052616,3.107720294,-0.393778165,0.448629436,0.154257562,0.0063569970833333,1.0,1.0,0.2457234513631657,-0.0728
2009-12-15,0.946883458,3.1286936,-0.36661881,0.437546859,0.1560884039999999,0.0077944463633333,1.0,1.0,0.2523425871057765,-0.0728
2009-12-16,0.94803414,3.174354691,-0.349442107,0.407804672,0.1572390859999999,0.0084949363566666,1.0,1.0,0.2923694571931993,-0.0728
2009-12-17,0.954538309,3.248074481,-0.253727538,0.372297899,0.163743255,0.0145109310500001,1.0,1.0,0.260701665132842,-0.0728
2009-12-18,0.958239627,3.307952681,-0.199182641,0.341042866,0.1674445729999999,0.0176696513866666,1.0,1.0,0.2695485004552117,-0.0728
2009-12-21,0.955346069,3.329632536,-0.241546906,0.320453759,0.1645510149999999,0.0142602665933332,1.0,1.0,0.2596448115880769,-0.0728
2009-12-22,0.948266919,3.345186175,-0.345440097,0.294743557,0.150261233,0.0066562103766666,1.0,1.0,0.2587298523808953,-0.0728
2009-12-23,0.944221123,3.399486424,-0.404671466,0.252299566,0.1337468810000001,0.0021230295866667,1.0,1.0,0.3061711218142925,-0.0728
2009-12-24,0.941962186,3.45904233,-0.437574298,0.211951778,0.12428225,-0.00057420056,1.0,1.0,0.3204596598264253,-0.0728
2009-12-25,0.941962186,3.45904233,-0.437193508,0.211790048,0.12428225,-0.0009855631333333,1.0,1.0,0.3204596598264253,-0.0728
2009-12-28,0.945156867,3.532031623,-0.389737458,0.176688871,0.123935663,0.0017841947633333,1.0,1.0,0.3594489015702326,-0.0728
2009-12-29,0.95103728,3.609039781,-0.302694276,0.146347149,0.129816076,0.0072587882800001,1.0,1.0,0.3515876121220812,-0.0728
2009-12-30,0.956718073,3.666771711,-0.218616233,0.126978135,0.135496869,0.0125285202766666,1.0,1.0,0.3483258418806269,-0.0728
2009-12-31,0.963560097,3.693421516,-0.117395579,0.126660991,0.142338893,0.01894888875,1.0,1.0,0.3425232199295925,-0.0728
2010-01-01,0.963560097,3.693421516,-0.117309305,0.126567699,0.142338893,0.0185488300333333,1.0,1.0,0.3425232199295925,0.037
2010-01-04,0.967432983,3.693122905,-0.059937101,0.134417343,0.146211779,0.0220136806166667,1.0,1.0,0.4010703458784073,0.037
2010-01-05,0.9730152,3.749794582,0.022737368,0.115963784,0.151793996,0.0271692548099998,1.0,1.0,0.3966127884023403,0.037
2010-01-06,0.97977964,3.801399828,0.122923402,0.102918027,0.158558436,0.0335007083266666,1.0,1.0,0.4511118208366537,0.037
2010-01-07,0.99030808,3.891220324,0.278891652,0.078707071,0.1690868760000001,0.0435574303066667,1.0,1.0,0.4070451261051904,0.037
2010-01-08,0.999517454,3.99885014,0.415249244,0.044793033,0.17829625,0.0522814831366667,1.0,1.0,0.3982956168661737,0.037
2010-01-11,1.008078885,4.106013156,0.541910588,0.011687335,0.186857681,0.0603455811333334,1.0,1.0,0.3900693039791624,0.037
2010-01-12,1.01223319,4.151653646,0.603056125,-0.000985873,0.1910119859999999,0.0640069463633332,1.0,1.0,0.333197092199351,0.037
2010-01-13,1.013762495,4.196097429,0.625169114,-0.017536493,0.1925412909999999,0.0650664261466666,1.0,1.0,0.3487073776696722,0.037
2010-01-14,1.011672065,4.201164614,0.593500227,-0.023415912,0.190450861,0.0625275534533332,1.0,1.0,0.3384944875663223,0.037
2010-01-15,1.011176049,4.192872875,0.585556058,-0.020724399,0.1899548449999999,0.0615759290166665,1.0,1.0,0.3114876248394203,0.037
2010-01-18,1.011176049,4.192872875,0.584994793,-0.020709606,0.1899548449999999,0.0611180447233331,1.0,1.0,0.3114876248394203,0.037
2010-01-19,1.012852045,4.264282382,0.609362521,-0.047977492,0.1916308410000001,0.0623361402933333,1.0,1.0,0.3186373520395716,0.037
2010-01-20,1.012991776,4.284790314,0.610846868,-0.05621295,0.191770572,0.0619872493166666,1.0,1.0,0.2756191510555538,0.037
2010-01-21,1.011580292,4.251885845,0.589238711,-0.044948993,0.1903590880000001,0.0600918482866668,1.0,1.0,0.2618277978641548,0.037
2010-01-22,1.008587702,4.173096469,0.544101721,-0.016606609,0.187366498,0.0566272451833334,1.0,1.0,0.2473727504055518,0.037
2010-01-25,0.999027898,4.050620318,0.401111119,0.020538982,0.177806694,0.0466413056633333,1.0,1.0,0.2508550329189389,0.037
2010-01-26,0.986514823,3.854237606,0.214109447,0.090523795,0.1652936190000001,0.0337435278333334,1.0,1.0,0.2209282648177136,0.037
2010-01-27,0.976525813,3.741766146,0.064808202,0.128218517,0.155304609,0.0233921392399998,1.0,1.0,0.1678617664864402,0.037
2010-01-28,0.966462108,3.665380129,-0.085608409,0.148381576,0.145240904,0.0130008775,1.0,1.0,0.1503985872011078,0.037
2010-01-29,0.955492245,3.601990711,-0.249563556,0.160276723,0.134271041,0.0016807357566667,1.0,1.0,0.1306031645469244,0.037
2010-02-01,0.949586601,3.60101427,-0.337723321,0.148351663,0.128365397,-0.0045983796566666,1.0,1.0,0.1611264846224411,-0.0126
2010-02-02,0.941818098,3.60401714,-0.45372834,0.130344314,0.1205968940000001,-0.0127493596566666,1.0,1.0,0.2050063955868597,-0.0126
2010-02-03,0.942008854,3.616744663,-0.45048809,0.123713577,0.12078765,-0.0129465625666668,1.0,1.0,0.1687777784693186,-0.0126
2010-02-04,0.938257228,3.531161106,-0.506312728,0.163248345,0.0608729129999999,-0.0170883086466666,1.0,1.0,0.1132135140088126,-0.0126
2010-02-05,0.928755192,3.384400491,-0.64826365,0.228941406,0.041518259,-0.0267615809033333,1.0,1.0,0.0785230489158905,-0.0126
2010-02-08,0.921459457,3.251416419,-0.75696096,0.296629895,0.026784857,-0.0341713909833334,1.0,1.0,0.1055220198705926,-0.0126
2010-02-09,0.919398977,3.157507882,-0.787012997,0.35519751,0.0243109769999999,-0.0363142855733332,1.0,1.0,0.131001689226458,-0.0126
2010-02-10,0.911039917,3.065537351,-0.911413,0.400374782,0.0159519169999999,-0.0446994684166668,1.0,1.0,0.1410865713252547,-0.0126
2010-02-11,0.905822744,3.0599616,-0.988428366,0.391245482,0.0107347439999999,-0.0498860497466665,1.0,1.0,0.1743324608853033,-0.0126
2010-02-12,0.910850861,3.147880423,-0.911725373,0.340411332,0.015762861,-0.0448315494400001,1.0,1.0,0.1603107554639356,-0.0126
2010-02-15,0.910850861,3.147880423,-0.910566685,0.340147772,0.015762861,-0.0447796753399999,1.0,1.0,0.1603107554639356,-0.0126
2010-02-16,0.909726924,3.188375536,-0.926260477,0.309341747,0.014638924,-0.0458088126966665,1.0,1.0,0.2216526874328345,-0.0126
2010-02-17,0.907107276,3.212751308,-0.964338444,0.286491641,0.0120192759999999,-0.0483014595133334,1.0,1.0,0.2123689628959395,-0.0126
2010-02-18,0.907660038,3.259810813,-0.954766262,0.256613188,0.0125720379999999,-0.04762353887,1.0,1.0,0.2161212790574482,-0.0126
2010-02-19,0.914680826,3.330674247,-0.84823412,0.227426149,0.019592826,-0.0405256657900001,1.0,1.0,0.2268242397565948,-0.0126
2010-02-22,0.917823955,3.378185411,-0.800077117,0.20496707,0.022735955,-0.0373414109666665,1.0,1.0,0.2164929883081468,-0.0126
2010-02-23,0.924931569,3.44236292,-0.692495255,0.181988609,0.0298435689999999,-0.0302173869366666,1.0,1.0,0.17465134914807,-0.0126
2010-02-24,0.930704069,3.526399417,-0.605095426,0.145567838,0.035616069,-0.0244784516,1.0,1.0,0.194203956162508,-0.0126
2010-02-25,0.933975297,3.586260673,-0.555368203,0.118848322,0.038887297,-0.0212516923566666,1.0,1.0,0.1601523813487106,-0.0126
2010-02-26,0.932793938,3.641904292,-0.572632736,0.085951887,0.0377059379999999,-0.02249903851,1.0,1.0,0.2003931864542367,-0.0126
2010-03-01,0.933828089,3.700321136,-0.556555879,0.057172023,0.038740089,-0.0215501406633332,1.0,1.0,0.1826398180685604,0.0193
2010-03-02,0.93135446,3.720938276,-0.593284369,0.041379854,0.03626646,-0.0241126252033333,1.0,1.0,0.2084742812603152,0.0193
2010-03-03,0.937475697,3.772611115,-0.500568732,0.027553833,0.042387697,-0.0180986144166667,1.0,1.0,0.2347020984812074,0.0193
2010-03-04,0.940879948,3.824824072,-0.448849665,0.008403088,0.0457919479999999,-0.0147995022633333,1.0,1.0,0.196574363304849,0.0193
2010-03-05,0.946261806,3.869324177,-0.36733921,-0.002606777,0.0511738059999999,-0.00951635216,1.0,1.0,0.2092961164370967,0.0193
2010-03-08,0.950611069,3.929456533,-0.301434919,-0.022784497,0.055523069,-0.0052603443933331,1.0,1.0,0.2048884704556678,0.0193
2010-03-09,0.956028536,4.017558757,-0.219415841,-0.053084134,0.060940536,4.936971333335816e-05,1.0,1.0,0.1923743564674253,0.0193
2010-03-10,0.951466593,4.017111845,-0.288183903,-0.061551888,0.056378593,-0.0046337553400001,1.0,1.0,0.1851023211534456,0.0193
2010-03-11,0.950305512,4.029331167,-0.305524902,-0.0692316,0.055217512,-0.0059172655866667,1.0,1.0,0.1663495104169502,0.0193
2010-03-12,0.953276346,4.070615321,-0.260360037,-0.081945301,0.058188346,-0.0030986837733334,1.0,1.0,0.1607122333425722,0.0193
2010-03-15,0.953264325,4.054700008,-0.260354315,-0.074850569,0.058176325,-0.0032629168899998,1.0,1.0,0.1393389779320046,0.0193
2010-03-16,0.958644345,4.086327552,-0.178676457,-0.078667155,0.0635563449999999,0.0019482551966666,1.0,1.0,0.1679231247369012,0.0193
2010-03-17,0.969557243,4.172299931,-0.01313525,-0.095680022,0.074469243,0.0126336220533332,1.0,1.0,0.1920643116346962,0.0193
2010-03-18,0.981403471,4.264060605,0.166560523,-0.112724104,0.086315471,0.0242110062800001,1.0,1.0,0.1789880279025711,0.0193
2010-03-19,0.984128932,4.289687616,0.207811095,-0.118344831,0.0890409319999999,0.0266548665999999,1.0,1.0,0.1554458869203222,0.0193
2010-03-22,0.985512865,4.364586099,0.2286833,-0.146166329,0.090424865,0.0277637128033334,1.0,1.0,0.1487349944476367,0.0193
2010-03-23,0.986843817,4.477957512,0.248747648,-0.187866491,0.091755817,0.0288177225333333,1.0,1.0,0.142292640892424,0.0193
2010-03-24,0.988620848,4.574958847,0.27559163,-0.220800796,0.093532848,0.0303484401666668,1.0,1.0,0.1182186705788598,0.0193
2010-03-25,0.982737981,4.586003562,0.185883523,-0.234571609,0.0876499809999999,0.0242737912799999,1.0,1.0,0.1019807388433132,0.0193
2010-03-26,0.976207538,4.577590175,0.086320786,-0.242387054,0.081119538,0.0176131686433334,1.0,1.0,0.098964952028059,0.0193
2010-03-29,0.975123683,4.591595133,0.069748356,-0.249070847,0.0800356829999999,0.0164267699966667,1.0,1.0,0.1428540381497668,0.0193
2010-03-30,0.970181187,4.558067917,-0.005657072,-0.245198334,0.075093187,0.0114062976066666,1.0,1.0,0.1529872957073015,0.0193
2010-03-31,0.961170959,4.52445549,-0.143123545,-0.248201247,0.066082959,0.0023694647199999,1.0,1.0,0.1417781054573431,0.0193
2010-04-01,0.964082759,4.588379581,-0.098572575,-0.266037788,0.0689947589999999,0.0052547548333332,1.0,1.0,0.1728895330412969,-0.0693
2010-04-02,0.964082759,4.588379581,-0.098506639,-0.265849053,0.0689947589999999,0.0052427852666666,1.0,1.0,0.1728895330412969,-0.0693
2010-04-05,0.973323802,4.707652309,0.042830621,-0.291724671,0.078235802,0.0144470419166666,1.0,1.0,0.2016045622413306,-0.0693
2010-04-06,0.982079098,4.811544243,0.17673377,-0.312039378,0.086991098,0.0231689390699999,1.0,1.0,0.19389599224616,-0.0693
2010-04-07,0.992204271,4.864908508,0.331583553,-0.313037573,0.0971162709999999,0.0332525180866666,1.0,1.0,0.1922559255663251,-0.0693
2010-04-08,1.004480206,4.916037738,0.519296503,-0.309890174,0.109392206,0.0454543900233334,1.0,1.0,0.1689901559013471,-0.0693
2010-04-09,1.009931832,4.914755114,0.602350437,-0.300628264,0.1148438319999999,0.05084380769,1.0,1.0,0.1824741573131566,-0.0693
2010-04-12,1.007387009,4.835827516,0.562823908,-0.278415596,0.1122990090000001,0.0482452590999999,1.0,1.0,0.1795489121936634,-0.0693
2010-04-13,1.005139793,4.776468071,0.527891414,-0.261728638,0.1100517929999999,0.0459425260299998,1.0,1.0,0.190829577783362,-0.0693
2010-04-14,1.003299457,4.766992687,0.499224358,-0.261294282,0.108211457,0.0440244106,1.0,1.0,0.2128941102899561,-0.0693
2010-04-15,1.004135531,4.780935637,0.511645039,-0.264532448,0.109047531,0.04474582682,1.0,1.0,0.2149869594206502,-0.0693
2010-04-16,1.002950168,4.7529621,0.493025165,-0.256652197,0.1078621679999999,0.0434390291099999,1.0,1.0,0.1822997066927799,-0.0693
2010-04-19,1.00665008,4.804517486,0.549451922,-0.268133738,0.11156208,0.0469562405633333,1.0,1.0,0.1446145773467867,-0.0693
2010-04-20,1.011423887,4.872889358,0.622329617,-0.283251264,0.1163358870000001,0.0515103271833333,1.0,1.0,0.1671722484296965,-0.0693
2010-04-21,1.015172214,4.919935714,0.679370206,-0.292606241,0.1200842139999999,0.0550101779433332,1.0,1.0,0.1752909193838882,-0.0693
2010-04-22,1.017859593,4.982130204,0.720032198,-0.308318833,0.1227715930000001,0.0574258240333334,1.0,1.0,0.1812449210314158,-0.0693
2010-04-23,1.018275762,5.063245537,0.725720336,-0.333056965,0.123187762,0.0575356013833333,1.0,1.0,0.1924610474792456,-0.0693
2010-04-26,1.023383353,5.172954753,0.803545234,-0.358469203,0.1282953530000001,0.0623011187966665,1.0,1.0,0.185247387699562,-0.0693
2010-04-27,1.021068388,5.095323139,0.767082835,-0.338162641,0.125980388,0.0596342756233334,1.0,1.0,0.1369687871456284,-0.0693
2010-04-28,1.020095845,5.038552585,0.751330731,-0.321740455,0.125007845,0.0582872001933333,1.0,1.0,0.1453936159098083,-0.0693
2010-04-29,1.015620289,4.952166251,0.681682581,-0.300908291,0.1205322889999999,0.0534392117599997,1.0,1.0,0.1359231544486746,-0.0693
2010-04-30,1.015798653,4.883981195,0.683784574,-0.277949182,0.1207106530000001,0.0532342938166666,1.0,1.0,0.1569121418500714,-0.0693
2010-05-03,1.014562912,4.795642216,0.664101457,-0.24970527,0.1194749119999999,0.05160065214,1.0,1.0,0.1616502094756622,0.0031
2010-05-04,1.010442561,4.714233633,0.599983111,-0.227704194,0.1153545610000001,0.0471073723533332,1.0,1.0,0.1024707779349107,0.0031
2010-05-05,1.005418173,4.570102376,0.521978617,-0.183062064,0.110330173,0.0417272280933335,1.0,1.0,0.0644637219992954,0.0031
2010-05-06,0.999864219,4.285849479,0.435851577,-0.078375552,0.104776219,0.0358256489366666,1.0,1.0,0.0273193780358663,0.0031
2010-05-07,0.980221177,3.916799747,0.132174922,0.055203206,0.085133177,0.0158996237766666,1.0,1.0,0.0325781530900124,0.0031
2010-05-10,0.96554082,3.679361824,-0.09479745,0.150928226,0.0704528199999999,0.0010021158166665,1.0,1.0,0.0607371758897373,0.0031
2010-05-11,0.964047703,3.556466974,-0.117826942,0.218974197,0.0660250299999999,-0.0007208668599999,1.0,1.0,0.0603940607308961,0.0031
2010-05-12,0.960075193,3.460953253,-0.179222109,0.268757655,0.0620525199999999,-0.0048912133966666,1.0,1.0,0.0777629729825683,0.0031
2010-05-13,0.957511114,3.47914035,-0.218804512,0.25132055,0.0594884409999999,-0.0076210783666665,1.0,1.0,0.0700199733547878,0.0031
2010-05-14,0.961342139,3.501991103,-0.15930485,0.245610324,0.0633194659999999,-0.0039587900266667,1.0,1.0,0.0087371975510664,0.0031
2010-05-17,0.960091639,3.428340616,-0.178587108,0.289141225,0.062068966,-0.0053703450866666,0.0,-1.0,-0.0328525321118934,0.0031
2010-05-18,0.949366573,3.313639827,-0.344827492,0.339967682,0.0513439,-0.0161997965199999,0.0,-1.0,-0.024457727818167,0.0031
2010-05-19,0.943725503,3.208875605,-0.432117466,0.399781138,0.0457028299999999,-0.0219194110766667,0.0,-1.0,-0.0493382382549576,0.0031
2010-05-20,0.930474196,3.01347958,-0.637471087,0.51553413,0.0324515229999999,-0.0352178343766665,0.0,-1.0,-0.065051737720148,0.0031
2010-05-21,0.920346348,2.913766755,-0.794093803,0.571220343,0.0223236749999999,-0.0453524978,0.0,-1.0,-0.0611312196417526,0.0031
2010-05-24,0.912850938,2.867045189,-0.909588674,0.590788296,0.0148282649999999,-0.0528272937,0.0,-1.0,-0.0514058690877816,0.0031
2010-05-25,0.90673362,2.810848091,-1.003443794,0.62345289,0.0087109469999999,-0.05889979288,0.0,-1.0,-0.0761695414009232,0.0031
2010-05-26,0.896514149,2.774873104,-1.160642181,0.62686106,0.0,-0.06904064767,0.0,-1.0,-0.049595544001702,0.0031
2010-05-27,0.894677903,2.842901278,-1.187382517,0.559934148,0.0,-0.0707806243733332,0.0,-1.0,-0.0177389251298701,0.0031
2010-05-28,0.901396779,2.949121896,-1.081467261,0.48766691,0.0067188759999999,-0.0639921048333334,0.0,-1.0,-0.0365323180972524,0.0031
2010-05-31,0.901396779,2.949121896,-1.079992606,0.48728752,0.0067188759999999,-0.0639204247499998,0.0,-1.0,-0.0365323180972524,0.0031
2010-06-01,0.901763559,2.958460552,-1.072840183,0.480235696,0.0070856559999999,-0.0634821735499998,0.0,-1.0,-0.0567712298583359,0.0676
2010-06-02,0.901592707,3.025666256,-1.074040823,0.425654456,0.0069148039999999,-0.06358888694,0.0,-1.0,-0.0574441687657475,0.0676
2010-06-03,0.906791078,3.104623283,-0.992037501,0.378429778,0.0121131749999999,-0.0583238523599999,0.0,-1.0,-0.0483071418630121,0.0676
2010-06-04,0.909423313,3.080424488,-0.950006772,0.403193568,0.0147454099999999,-0.0556337278966668,0.0,-1.0,-0.0858119944930187,0.0676
2010-06-07,0.901281137,2.966433026,-1.075070009,0.47130134,0.0066032339999999,-0.0636684636733333,0.0,-1.0,-0.0824778510396218,0.0676
2010-06-08,0.903555564,2.970270589,-1.038383218,0.473911517,0.0088776609999999,-0.06129266957,0.0,-1.0,-0.0759085800557772,0.0676
2010-06-09,0.907977523,2.961424894,-0.968511816,0.49267022,0.0132996199999999,-0.0567747487166666,0.0,-1.0,-0.064995759768687,0.0676
2010-06-10,0.913263614,2.984944607,-0.885399511,0.487152734,0.0185857109999999,-0.0514033359933333,0.0,-1.0,-0.0581149284384498,0.0676
2010-06-11,0.919063814,3.064799799,-0.794465717,0.438334167,0.0243859109999999,-0.04555428072,0.0,-1.0,-0.0462732216926709,0.0676
2010-06-14,0.931463167,3.223764393,-0.601244399,0.35077369,0.0367852639999999,-0.0331380286966667,0.0,-1.0,-0.0171336395504791,0.0676
2010-06-15,0.937536226,3.344001666,-0.506423657,0.282128953,0.0428583229999999,-0.0270514217766666,1.0,1.0,0.006943482619562,0.0676
2010-06-16,0.939519212,3.44085178,-0.475216254,0.223538027,0.0448413089999999,-0.0250488793466666,1.0,1.0,0.0055958583035342,0.0676
2010-06-17,0.936370629,3.444635055,-0.523804314,0.213695009,0.0416927259999999,-0.0281536913866665,1.0,1.0,0.0052496560284939,0.0676
2010-06-18,0.937937632,3.502775673,-0.499020722,0.181065652,0.0432597289999999,-0.0265287983833332,0.0,-1.0,-0.0020384804672832,0.0676
2010-06-21,0.943198706,3.571866024,-0.41676582,0.151303349,0.0485208029999999,-0.0212354321733333,0.0,-1.0,-0.0034750942046467,0.0676
2010-06-22,0.946381571,3.623067261,-0.366903617,0.128371964,0.0517036679999999,-0.0180138096299998,0.0,-1.0,-0.0124283149891118,0.0676
2010-06-23,0.949819273,3.646165443,-0.31308608,0.122590311,0.0551413699999999,-0.0145640811599998,0.0,-1.0,-0.0307241293002861,0.0676
2010-06-24,0.954722224,3.676935741,-0.236435794,0.115730266,0.0600443209999999,-0.0096644683133334,0.0,-1.0,-0.023840936895483,0.0676
2010-06-25,0.957707416,3.705631687,-0.189712461,0.105995265,0.0630295129999999,-0.0066970602733333,0.0,-1.0,-0.001166840619577,0.0676
2010-06-28,0.953924294,3.670418404,-0.248644884,0.117553339,0.0592463909999999,-0.0104780327766665,0.0,-1.0,-0.0183077209695276,0.0676
2010-06-29,0.949280129,3.573161982,-0.321014066,0.163835504,0.0546022259999999,-0.0151077425799998,0.0,-1.0,-0.0673191760253573,0.0676
2010-06-30,0.945201508,3.508774346,-0.384525997,0.193555446,0.0505236049999999,-0.0191416415399999,0.0,-1.0,-0.0463732572674841,0.0676
2010-07-01,0.935416878,3.404628515,-0.537196116,0.236562496,0.0407389749999999,-0.0288294058433334,0.0,-1.0,-0.0620012276349323,-0.0256
2010-07-02,0.923501204,3.295033259,-0.723040918,0.280815557,0.0288233009999999,-0.04060570439,0.0,-1.0,-0.0729699568729451,-0.0256
2010-07-05,0.923501204,3.295033259,-0.722369927,0.280630975,0.0288233009999999,-0.0404617925266666,0.0,-1.0,-0.0729699568729451,-0.0256
2010-07-06,0.912421663,3.18486884,-0.894917692,0.330484109,0.01774376,-0.0513776417066664,0.0,-1.0,-0.0738940938568253,-0.0256
2010-07-07,0.909847923,3.19391021,-0.934167339,0.317238935,0.0151700199999999,-0.0537904954833334,0.0,-1.0,-0.047862234734379,-0.0256
2010-07-08,0.908821099,3.223927332,-0.949154941,0.293085176,0.0141431959999999,-0.0546814934200001,0.0,-1.0,-0.0416502947822541,-0.0256
2010-07-09,0.913871348,3.339847919,-0.869109147,0.226187642,0.0191934449999999,-0.04948461109,0.0,-1.0,-0.0339895320965697,-0.0256
2010-07-12,0.918524459,3.420207895,-0.795413269,0.18514642,0.0238465559999999,-0.0447069626666666,0.0,-1.0,-0.0513762872684655,-0.0256
2010-07-13,0.924313909,3.552576136,-0.704042301,0.117397951,0.0296360059999999,-0.0388233657233333,0.0,-1.0,-0.032547967106796,-0.0256
2010-07-14,0.921886005,3.602466062,-0.741408941,0.082771448,0.0272081019999999,-0.0411551508800001,0.0,-1.0,-0.0309867110773996,-0.0256
2010-07-15,0.924661457,3.679580296,-0.697260254,0.045464575,0.0299835539999999,-0.0382815294466667,0.0,-1.0,-0.0077589001158277,-0.0256
2010-07-16,0.919547361,3.646307149,-0.776728246,0.052640703,0.0248694579999999,-0.0433040059466667,0.0,-1.0,-0.0277449162334556,-0.0256
2010-07-19,0.917017419,3.666940092,-0.815603337,0.035540143,0.0223395159999999,-0.0457338953066667,0.0,-1.0,-0.0355542630425607,-0.0256
2010-07-20,0.911642994,3.658362645,-0.898964535,0.028369821,0.0169650909999999,-0.0509741339899998,0.0,-1.0,-0.0289996276523965,-0.0256
2010-07-21,0.909945508,3.659418129,-0.924573959,0.02401143,0.0152676049999999,-0.0525236285333333,0.0,-1.0,-0.0232813391377814,-0.0256
2010-07-22,0.905271065,3.64404673,-0.996749822,0.022100779,0.0105931619999999,-0.05700708913,1.0,1.0,0.0136067921233141,-0.0256
2010-07-23,0.90185468,3.660099934,-1.049050389,0.00567454,0.0071767769999999,-0.0602130760866665,1.0,1.0,0.0053540662552104,-0.0256
2010-07-26,0.901756403,3.670863997,-1.049270244,-0.000411679,0.0070784999999999,-0.0600876160199999,1.0,1.0,0.0020257888287532,-0.0256
2010-07-27,0.900843784,3.635906603,-1.062238279,0.016734636,0.0061658809999999,-0.0607767237366667,0.0,-1.0,-0.01302835279985,-0.0256
2010-07-28,0.899014011,3.60328574,-1.089526593,0.030828134,0.0043361079999999,-0.06237274776,1.0,1.0,0.003920710269992,-0.0256
2010-07-29,0.896727102,3.583965783,-1.123890205,0.036558455,0.002049199,-0.0644485857566664,1.0,1.0,0.0402096487085718,-0.0256
2010-07-30,0.900177756,3.604577389,-1.068387427,0.032684194,0.0054998529999999,-0.0608005856999999,1.0,1.0,0.0866108806821125,-0.0256
2010-08-02,0.898002494,3.606953257,-1.101058752,0.026414876,0.0033245909999999,-0.0627864801200001,1.0,1.0,0.1119755665469002,0.0725
2010-08-03,0.905279202,3.671572093,-0.985762762,0.006847308,0.0106012989999999,-0.0553460943399998,1.0,1.0,0.1056618818438918,0.0725
2010-08-04,0.914332832,3.768703291,-0.842892942,-0.025377291,0.0196549289999999,-0.0461671095299999,1.0,1.0,0.1375752928514682,0.0725
2010-08-05,0.92021009,3.825569541,-0.749992404,-0.04224768,0.0255321869999999,-0.04021083363,1.0,1.0,0.1336395601609462,0.0725
2010-08-06,0.926604257,3.89047054,-0.649105132,-0.061559403,0.0319263539999999,-0.03377702804,1.0,1.0,0.1030376918857332,0.0725
2010-08-09,0.934689632,3.94910903,-0.521789079,-0.073683941,0.0400117289999999,-0.0256617458766668,1.0,1.0,0.096269220460308,0.0725
2010-08-10,0.934755338,3.985610519,-0.520366191,-0.091217955,0.0400774349999999,-0.0255511153466668,1.0,1.0,0.0695475440008277,0.0725
2010-08-11,0.922166584,3.875570743,-0.717511005,-0.063275599,0.0274886809999999,-0.0380318230566666,1.0,1.0,0.0428392359620118,0.0725
2010-08-12,0.914167407,3.779064362,-0.842375132,-0.030843768,0.0194895039999999,-0.0458450381699999,1.0,1.0,0.0521227541791739,0.0725
2010-08-13,0.908355738,3.701989541,-0.93269771,-0.002449022,0.0136778349999999,-0.0514252708033332,1.0,1.0,0.051196630680178,0.0725
